tweet_id,created_at,date,hour,day_of_week,brand,username,user_display_name,text,cleaned_text,sentiment_score,sentiment_subjectivity,sentiment_category,retweet_count,reply_count,like_count,quote_count,engagement,user_followers,user_verified,language
1981749808177062038,2025-10-24 15:49:08+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/J3f5GSBdbW","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749800593670535,2025-10-24 15:49:06+00:00,2025-10-24,15,Friday,Tesla,hadzis_meletios,Meletis Hadzis,"@Supamusk123 ""Would you accept this Tesla for free? ....""

Too much talking,!
Too many fake offers!!
Why!?

Thanks.","""Would you accept this Tesla for free? ...."" Too much talking,! Too many fake offers!! Why!? Thanks.",0.17421874999999998,0.45,Positive,0,0,0,0,0,1114,False,en
1981749796558848062,2025-10-24 15:49:05+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/TDCUFUeGwi","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749789969571930,2025-10-24 15:49:03+00:00,2025-10-24,15,Friday,Tesla,sabatage,SabatAge,"I'm thrilled I finally got the new FSD 14.1.3 update - just like Elon said, by hitting ""Advanced"".  

Parking in the driveway now is awesome, don't get me wrong.  But how can I get it to park in reverse?  Does it learn over time?  Is there an option I can't find ? @Tesla_AI https://t.co/jan9YaAa0R","I'm thrilled I finally got the new FSD 14.1.3 update - just like Elon said, by hitting ""Advanced"". Parking in the driveway now is awesome, don't get me wrong. But how can I get it to park in reverse? Does it learn over time? Is there an option I can't find ?",0.2727272727272727,0.7757575757575758,Positive,0,0,1,0,1,5352,False,en
1981749788786802936,2025-10-24 15:49:03+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/Tqee51qGPn","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749784915402915,2025-10-24 15:49:02+00:00,2025-10-24,15,Friday,Tesla,snb19692,4th July - Tory wipe Out,A tesla that can do over 1000 miles on one charge!!! 🤣🤣🤣 https://t.co/II9bOxjfrc,A tesla that can do over 1000 miles on one charge!!! 🤣🤣🤣,0.0,0.0,Neutral,1,0,1,0,2,221659,False,en
1981749780960465239,2025-10-24 15:49:01+00:00,2025-10-24,15,Friday,Tesla,antace33,BlackKnight,@redsteeze Democrats have no power we know that look at Tesla sales they tried their hardest to destroy that company three months ago to today they said a record for vehicle deliveries. That’s just three months after all their crazy protest love Trump or hate Trump. I think his divisiveness,Democrats have no power we know that look at Tesla sales they tried their hardest to destroy that company three months ago to today they said a record for vehicle deliveries. That’s just three months after all their crazy protest love Trump or hate Trump. I think his divisiveness,-0.275,0.6,Negative,0,0,0,0,0,666,False,en
1981749779429458011,2025-10-24 15:49:01+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/42BYOZv3M8","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749763344122201,2025-10-24 15:48:57+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/l3aB1ktvRJ","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749750094512361,2025-10-24 15:48:54+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/lEQSVIjVBU","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749737368773091,2025-10-24 15:48:51+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/1lnktMIYUO","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749732683776154,2025-10-24 15:48:50+00:00,2025-10-24,15,Friday,Tesla,TheDeadbeatLeb1,TheDeadbeatLebowski,"@TitterAreTwats @C10wnw0r1d @PlugLyfOfficial @AlexEdgerton My point was in my situation replacing my car with a Tesla would cost about 250 to 400 extra per month. Their point was that it's ALWAYS a wise decision to get an EV at any cost and it'll save me money, which is obviously false.","My point was in my situation replacing my car with a Tesla would cost about 250 to 400 extra per month. Their point was that it's ALWAYS a wise decision to get an EV at any cost and it'll save me money, which is obviously false.",0.09999999999999996,0.5333333333333333,Neutral,0,0,0,0,0,88,False,en
1981749732252020983,2025-10-24 15:48:49+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/K6GjRb4XsM","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749714539172272,2025-10-24 15:48:45+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/0OasLcgCxz","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749710135115900,2025-10-24 15:48:44+00:00,2025-10-24,15,Friday,Tesla,NeminemOm,Neminem,"@Wandera92816771 None, only one, Nicola Tesla.","None, only one, Nicola Tesla.",0.0,1.0,Neutral,0,0,0,0,0,3,False,en
1981749707128066128,2025-10-24 15:48:43+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/oITxpOhtpC","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749703327814002,2025-10-24 15:48:43+00:00,2025-10-24,15,Friday,Tesla,bhargav_ganesha,Ganesha bhargav,"🍕😇🧹👧
Huge thanks to  @ta60330173 I made $23,000 in two days following the strategy. $NERV $REPL #SP500 #Tesla💱 $UBER  #Nasdaq 🧗 $AMD  #Dividends 😙 $TMQ 
#FiscalPolicy  🎈 $POET https://t.co/ZmN4sZkGxZ","🍕😇🧹👧 Huge thanks to I made $23,000 in two days following the strategy. $NERV $REPL SP500 Tesla💱 $UBER Nasdaq 🧗 $AMD Dividends 😙 $TMQ FiscalPolicy 🎈 $POET",0.20000000000000004,0.4000000000000001,Positive,9,9,9,0,27,6,False,en
1981749696373596447,2025-10-24 15:48:41+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/ibGfFgKo0I","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749690308939999,2025-10-24 15:48:39+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/zJylAHhWsO","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749674534203549,2025-10-24 15:48:36+00:00,2025-10-24,15,Friday,Tesla,Honesttruthman,MAGA’s the fix,"@elonmusk Elon Musk's ""Cool"" post on X endorses Robinhood's user-friendly in-app voting tool for Tesla's upcoming shareholder meeting on November 6, 2025. The tool features a video demo of the ballot interface, covering 14 proposals including director elections, Musk's CEO performance","Elon Musk's ""Cool"" post on X endorses Robinhood's user-friendly in-app voting tool for Tesla's upcoming shareholder meeting on November 6, 2025. The tool features a video demo of the ballot interface, covering 14 proposals including director elections, Musk's CEO performance",0.35,0.65,Positive,0,0,1,0,1,46392,False,en
1981749673569268195,2025-10-24 15:48:35+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/Nf0rdKRsPO","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749667407810795,2025-10-24 15:48:34+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/O0K48A4ifk","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749647602573579,2025-10-24 15:48:29+00:00,2025-10-24,15,Friday,Tesla,rice_nick65599,Nick Rice,@IowaTeslaGuy @Tesla @robotaxi One friend with whom you have a lot in common is better than three with whom you struggle to find things to talk about.,One friend with whom you have a lot in common is better than three with whom you struggle to find things to talk about.,0.1,0.5,Neutral,0,0,0,0,0,1,False,en
1981749646901887181,2025-10-24 15:48:29+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/thKvPmwZk1","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749646553927881,2025-10-24 15:48:29+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/AyrugNa30S","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749646189105455,2025-10-24 15:48:29+00:00,2025-10-24,15,Friday,Tesla,KevinRoble23495,Kevin Robles,"If you’re bearish on Tesla $TSLA

You need to zoom out

Respectfully 🫡 https://t.co/2xLUlYStSX",If you’re bearish on Tesla $TSLA You need to zoom out Respectfully 🫡,0.5,0.7,Positive,0,0,0,0,0,174,False,en
1981749640228716988,2025-10-24 15:48:28+00:00,2025-10-24,15,Friday,Tesla,DavidOndrej1,David Ondrej,"every 3rd world driver needs to be replaced with a Tesla. now.

these people should not be allowed on the roads.",every 3rd world driver needs to be replaced with a Tesla. now. these people should not be allowed on the roads.,0.0,0.0,Neutral,0,0,2,0,2,17905,False,en
1981749622843347217,2025-10-24 15:48:23+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/l27cxf0nRc","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749619076821218,2025-10-24 15:48:22+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/6I3xV5XphY","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749616677900602,2025-10-24 15:48:22+00:00,2025-10-24,15,Friday,Tesla,HannahPete38407,Hannah Peterson,Tesla’s market dominance under Elon Musk has transformed perceptions of electric vehicles globally.,Tesla’s market dominance under Elon Musk has transformed perceptions of electric vehicles globally.,0.0,0.0,Neutral,0,0,0,0,0,0,False,en
1981749613133799723,2025-10-24 15:48:21+00:00,2025-10-24,15,Friday,Tesla,fireofenergy,Robert Bernal,"@DarrigoMelanie Wired is a news outlet that hates the USA. Instead, they put regulations in front of innovation.
Tesla was (just one) solution to global warming but once leaders started to fear Tesla's overwhelming success, the ENTIRE media (along with Wired) demonized Tesla's success with such","Wired is a news outlet that hates the USA. Instead, they put regulations in front of innovation. Tesla was (just one) solution to global warming but once leaders started to fear Tesla's overwhelming success, the ENTIRE media (along with Wired) demonized Tesla's success with such",0.18333333333333335,0.3541666666666667,Positive,0,0,0,0,0,415,False,en
1981749600483721367,2025-10-24 15:48:18+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/3pSeI8oZws","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749596213678434,2025-10-24 15:48:17+00:00,2025-10-24,15,Friday,Tesla,donnybackup456,Emily Scott,"@FWolfskind64407 Hello.. 
the current giveaway from Tesla is coming to an end...
You've been selected for this badge ...
Hit my dm now",Hello.. the current giveaway from Tesla is coming to an end... You've been selected for this badge ... Hit my dm now,0.0,0.4,Neutral,0,0,0,0,0,37,False,en
1981749595798433923,2025-10-24 15:48:17+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/TObaorUHOE","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749578534904008,2025-10-24 15:48:13+00:00,2025-10-24,15,Friday,Tesla,grok,Grok,"@Birthofeth @GalacticStones @Tesla Here are realistic product options for connecting indoor plants to outdoor mycelium via mycorrhizal inoculants and extensions (e.g., soil conduits like PVC tubes for physical bridging):

1. DYNOMYCO Premium Inoculant – Powder for root application, enhances fungal networks.

2.","Here are realistic product options for connecting indoor plants to outdoor mycelium via mycorrhizal inoculants and extensions (e.g., soil conduits like PVC tubes for physical bridging): 1. DYNOMYCO Premium Inoculant – Powder for root application, enhances fungal networks. 2.",0.08333333333333333,0.23809523809523808,Neutral,0,0,0,0,0,6503203,True,en
1981749574978228623,2025-10-24 15:48:12+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/63aIE6YvRJ","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749573421805677,2025-10-24 15:48:12+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/EiWRzKGLik","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749571371016686,2025-10-24 15:48:11+00:00,2025-10-24,15,Friday,Tesla,CHair11732,Christina Hair,"I'm so tired of scammers. Telling me they are Elon musk and I have won a brand new Tesla and $100,000. Then trying to force me to give them my pin for a phone site. Or telling me to go buy a prepaid bank card for $50 and let them know when it's done so they can deposit the cash.","I'm so tired of scammers. Telling me they are Elon musk and I have won a brand new Tesla and $100,000. Then trying to force me to give them my pin for a phone site. Or telling me to go buy a prepaid bank card for $50 and let them know when it's done so they can deposit the cash.",-0.13181818181818183,0.5772727272727273,Negative,0,1,1,0,2,90,False,en
1981749557932536051,2025-10-24 15:48:08+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/HPuoBiMi6c","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749554509656402,2025-10-24 15:48:07+00:00,2025-10-24,15,Friday,Tesla,jcxurfac,작은 달콤한 마음🍬,@SawyerMerritt @Tesla Thank you for your message,Thank you for your message,0.0,0.0,Neutral,0,0,0,0,0,199,False,en
1981749549564571669,2025-10-24 15:48:06+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/fPKQtMefno","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749544934355111,2025-10-24 15:48:05+00:00,2025-10-24,15,Friday,Tesla,kjoule11,kjoule11 🕊️,"@ZevCyber @WholeMarsBlog lol, they once said Tesla would never be able to launch Model 3, and the same for Model Y, and again for the CyberTruck … and they also thought Robotaxi will never take off!","lol, they once said Tesla would never be able to launch Model 3, and the same for Model Y, and again for the CyberTruck … and they also thought Robotaxi will never take off!",0.43333333333333335,0.48333333333333334,Positive,0,0,0,0,0,378,False,en
1981749531554537947,2025-10-24 15:48:02+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/Flo05ek1iD","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749523769589914,2025-10-24 15:48:00+00:00,2025-10-24,15,Friday,Tesla,Elon67449,Tesla Foundation 🌌🚀,"You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉
Tesla Car X Model 🎉
Thank you for participating - your entry stood out among thousands!🍀
To claim your share of the prize, simply 
"" FOLLOW ME TO PROCEED"" ✅ 
Signed
ELON MUSK ★ 🚀 https://t.co/ULSBnXhPLY","You've been selected as one of the lucky winners on 𝕏 in our exclusive $1,000,000 giveaway! 🎉 Tesla Car X Model 🎉 Thank you for participating - your entry stood out among thousands!🍀 To claim your share of the prize, simply "" FOLLOW ME TO PROCEED"" ✅ Signed ELON MUSK ★ 🚀",0.20833333333333331,0.5952380952380952,Positive,0,0,0,0,0,902,False,en
1981749520237998344,2025-10-24 15:47:59+00:00,2025-10-24,15,Friday,Tesla,konrad_jens,⚡️News Ninja⚡️,"Why doesn’t @Tesla  use 800-volt technology? 

Their cars charge incredibly slowly compared to modern electric vehicles.

#Trump #ElonMusk",Why doesn’t use 800-volt technology? Their cars charge incredibly slowly compared to modern electric vehicles. Trump ElonMusk,-0.05000000000000002,0.35,Neutral,0,0,0,0,0,400,False,en
1981749514240397743,2025-10-24 15:47:57+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/d7b4AUYMu1","Thanks for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
1981749496217210957,2025-10-24 15:47:53+00:00,2025-10-24,15,Friday,Tesla,donnybackup456,Emily Scott,"@skwirowska39889 Hello.. 
the current giveaway from Tesla is coming to an end...
You've been selected for this badge ...
Hit my dm now",Hello.. the current giveaway from Tesla is coming to an end... You've been selected for this badge ... Hit my dm now,0.0,0.4,Neutral,0,0,0,0,0,37,False,en
1981749496200454618,2025-10-24 15:47:53+00:00,2025-10-24,15,Friday,Tesla,X_Inviteonly,INVITE ONLY,"Thanks for joining the most profitable invitation on 𝕏!

Work from home with Tesla. Get paid within 48 hours.

Kindly follow and send a message ""To"" secure your spot now

Signed,
ELON MUSK ★ https://t.co/UOeLk8G0Q2","Thank You for joining the most profitable invitation on 𝕏! Work from home with Tesla. Get paid within 48 hours. Kindly follow and send a message ""To"" secure your spot now Signed, ELON MUSK ★",0.45624999999999993,0.55,Positive,0,0,0,0,0,872,False,en
